date,week,home,home_score,away_score,away,stadium,region,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2018-05-08,THU,KT,4,9,SAMSUNG,Suwon,Suwon,17.8,12.4,22.8,0.0,3.5,58.4,3698
2018-05-09,WED,NEXEN,1,4,HANWHA,Gocheok,Seoul,15.7,9.2,21.8,0.0,1.7,50.4,7983
2018-05-09,WED,LG,3,2,LOTTE,Jamsil,Seoul,15.7,9.2,21.8,0.0,1.7,50.4,18561
2018-05-09,WED,KIA,7,13,DOOSAN,Gwangju,Gwangju,16.8,13.8,22.6,0.0,1.7,71.6,14319
2018-05-09,WED,NC,5,6,SK,Masan,Busan,13.2,11.3,16.7,0.0,3.5,64.9,4484
2018-05-09,WED,KT,4,5,SAMSUNG,Suwon,Suwon,15.2,9.9,22.2,0.0,2.3,58.1,5985
2018-05-10,THU,NEXEN,1,3,HANWHA,Gocheok,Seoul,15.4,11.3,21.4,0.0,2.3,67.4,9703
2018-05-10,THU,LG,2,7,LOTTE,Jamsil,Seoul,15.4,11.3,21.4,0.0,2.3,67.4,19697
2018-05-10,THU,KIA,6,5,DOOSAN,Gwangju,Gwangju,17.0,12.7,24.8,0.0,1.4,75.3,13245
2018-05-10,THU,NC,2,6,SK,Masan,Busan,14.3,9.8,18.3,0.0,2.9,71.5,7718
2018-05-10,THU,KT,5,4,SAMSUNG,Suwon,Suwon,14.6,9.5,22.5,0.0,2.0,79.4,5979
2018-05-11,FRI,SAMSUNG,8,3,KIA,Daegu,Daegu,19.7,11.3,26.9,0.0,1.7,46.5,10391
2018-05-11,FRI,LOTTE,6,2,KT,Sajik,Busan,17.1,12.7,21.3,0.0,4.0,57.0,17026
2018-05-11,FRI,SK,9,14,LG,Munhak,Incheon,13.6,10.6,17.5,0.0,1.9,83.8,15870
2018-05-11,FRI,HANWHA,2,4,NC,Daejeon,Daejeon,17.3,11.2,23.9,0.0,1.4,58.8,12312
2018-05-11,FRI,DOOSAN,5,10,NEXEN,Jamsil,Seoul,16.1,11.9,21.3,0.0,1.8,59.8,14269
2018-05-13,SUN,SAMSUNG,7,8,KIA,Daegu,Daegu,20.6,16.3,25.9,5.0,2.3,68.3,15135
2018-05-13,SUN,LOTTE,3,1,KT,Sajik,Busan,19.2,16.8,23.3,18.4,4.5,83.4,18650
2018-05-13,SUN,SK,10,0,LG,Munhak,Incheon,13.4,10.8,16.1,0.1,2.3,91.0,24496
2018-05-13,SUN,HANWHA,4,0,NC,Daejeon,Daejeon,17.8,14.9,22.4,2.3,1.5,85.5,13000
2018-05-13,SUN,DOOSAN,1,2,NEXEN,Jamsil,Seoul,15.8,12.7,20.0,0.5,1.9,82.5,17813
2018-05-15,THU,NEXEN,1,2,KIA,Gocheok,Seoul,23.2,15.4,29.3,0.0,1.1,56.4,12250
2018-05-15,THU,HANWHA,0,3,KT,Daejeon,Daejeon,23.1,15.2,29.5,0.0,0.9,71.8,10454
2018-05-15,THU,SAMSUNG,4,2,LG,Pohang,Pohang,24.8,20.8,31.1,0.0,2.7,59.1,6787
2018-05-15,THU,NC,3,5,LOTTE,Masan,Busan,21.4,18.7,25.1,0.0,4.8,67.9,10012
2018-05-15,THU,DOOSAN,6,4,SK,Jamsil,Seoul,23.2,15.4,29.3,0.0,1.1,56.4,13222
2018-05-16,WED,NEXEN,8,7,KIA,Gocheok,Seoul,22.3,21.8,24.4,45.0,1.9,93.8,11273
2018-05-16,WED,HANWHA,5,4,KT,Daejeon,Daejeon,25.3,22.6,27.1,0.0,2.4,82.3,7053
2018-05-16,WED,SAMSUNG,7,8,LG,Pohang,Pohang,26.0,24.3,27.5,0.0,3.2,77.6,5720
2018-05-16,WED,DOOSAN,5,3,SK,Jamsil,Seoul,22.3,21.8,24.4,45.0,1.9,93.8,7119
2018-05-17,THU,NEXEN,8,2,KIA,Gocheok,Seoul,20.9,18.8,23.5,83.0,1.4,97.0,11464
2018-05-17,THU,HANWHA,5,3,KT,Daejeon,Daejeon,26.3,24.6,31.0,0.2,1.6,79.1,6770
2018-05-17,THU,SAMSUNG,5,8,LG,Pohang,Pohang,25.8,15.8,32.6,0.0,3.5,72.9,5614
2018-05-17,THU,NC,0,7,LOTTE,Masan,Busan,20.9,20.0,21.6,6.6,7.9,96.9,7035
2018-05-18,FRI,LG,3,4,HANWHA,Jamsil,Seoul,16.3,12.2,19.3,6.5,1.3,86.8,21431
2018-05-18,FRI,KT,1,6,NC,Suwon,Suwon,16.6,12.6,20.0,5.2,1.6,93.0,3737
2018-05-18,FRI,LOTTE,1,7,DOOSAN,Sajik,Busan,16.3,12.9,20.9,1.9,4.0,91.9,11287
2018-05-18,FRI,KIA,5,1,SK,Gwangju,Gwangju,20.7,17.7,23.8,0.5,1.6,98.6,12637
2018-05-18,FRI,NEXEN,0,5,SAMSUNG,Gocheok,Seoul,16.3,12.2,19.3,6.5,1.3,86.8,3298
2018-05-19,SAT,LG,1,2,HANWHA,Jamsil,Seoul,17.6,10.3,24.7,0.0,1.5,47.5,25000
2018-05-19,SAT,KT,3,2,NC,Suwon,Suwon,18.1,10.6,24.3,0.0,3.2,56.1,11752
2018-05-19,SAT,LOTTE,15,2,DOOSAN,Sajik,Busan,14.7,12.7,18.8,0.0,4.3,66.0,25000
2018-05-19,SAT,KIA,2,1,SK,Gwangju,Gwangju,18.2,14.6,24.2,0.0,1.7,80.9,20500
2018-05-19,SAT,NEXEN,6,3,SAMSUNG,Gocheok,Seoul,17.6,10.3,24.7,0.0,1.5,47.5,8547
2018-05-20,SUN,LG,6,2,HANWHA,Jamsil,Seoul,17.0,11.5,22.6,0.0,1.4,32.1,25000
2018-05-20,SUN,KT,18,3,NC,Suwon,Suwon,17.8,12.6,23.7,0.0,2.7,39.6,9497
2018-05-20,SUN,LOTTE,6,7,DOOSAN,Sajik,Busan,15.4,12.3,19.6,0.0,4.4,66.5,25000
2018-05-20,SUN,KIA,8,3,SK,Gwangju,Gwangju,18.5,11.9,25.9,0.0,3.1,46.9,20500
2018-05-20,SUN,NEXEN,3,4,SAMSUNG,Gocheok,Seoul,17.0,11.5,22.6,0.0,1.4,32.1,7610
2018-05-22,THU,KIA,8,5,KT,Gwangju,Gwangju,19.4,14.9,25.6,7.0,1.3,81.0,19693
2018-05-22,THU,SAMSUNG,10,4,LOTTE,Daegu,Daegu,18.5,10.8,25.6,6.0,1.6,69.6,24000
2018-05-22,THU,LG,6,1,NC,Jamsil,Seoul,18.1,15.4,23.2,12.5,1.1,75.5,18543
2018-05-22,THU,HANWHA,8,7,DOOSAN,Daejeon,Daejeon,18.8,13.8,24.9,6.2,1.0,80.3,13000
2018-05-22,THU,SK,4,10,NEXEN,Munhak,Incheon,17.6,15.1,22.2,13.7,1.7,81.0,19616
2018-05-23,WED,KIA,8,9,KT,Gwangju,Gwangju,19.1,14.0,24.9,12.0,2.1,58.1,11334
2018-05-23,WED,SAMSUNG,6,4,LOTTE,Daegu,Daegu,20.1,14.9,26.6,22.0,2.5,59.4,12008
2018-05-23,WED,LG,12,2,NC,Jamsil,Seoul,17.3,13.6,23.3,6.5,2.5,57.1,9279
2018-05-23,WED,HANWHA,5,3,DOOSAN,Daejeon,Daejeon,18.9,14.7,23.6,22.4,1.8,62.9,12357
2018-05-23,WED,SK,13,2,NEXEN,Munhak,Incheon,15.8,12.7,20.3,5.3,3.6,70.8,7582
2018-05-24,THU,KIA,1,13,KT,Gwangju,Gwangju,19.6,10.8,28.4,0.0,0.9,52.6,11297
2018-05-24,THU,SAMSUNG,9,2,LOTTE,Daegu,Daegu,21.2,11.3,30.2,0.0,1.9,45.6,11270
2018-05-24,THU,LG,4,0,NC,Jamsil,Seoul,18.3,11.2,23.7,0.0,2.2,47.4,11075
2018-05-24,THU,HANWHA,1,7,DOOSAN,Daejeon,Daejeon,18.9,10.8,26.4,0.0,1.9,54.6,13000
2018-05-24,THU,SK,3,1,NEXEN,Munhak,Incheon,16.6,12.3,20.6,0.0,3.7,57.5,6856
2018-05-25,FRI,SK,5,1,HANWHA,Munhak,Incheon,18.4,14.3,23.1,0.0,2.3,49.1,22889
2018-05-25,FRI,NC,2,14,KIA,Masan,Busan,21.1,18.4,26.0,0.0,3.0,51.3,8065
2018-05-25,FRI,KT,13,7,LG,Suwon,Suwon,19.1,12.0,26.6,0.0,1.5,54.9,10009
2018-05-25,FRI,NEXEN,13,2,LOTTE,Gocheok,Seoul,19.7,13.8,26.2,0.0,1.8,47.4,6131
2018-05-25,FRI,DOOSAN,1,6,SAMSUNG,Jamsil,Seoul,19.7,13.8,26.2,0.0,1.8,47.4,15168
2018-05-26,SAT,SK,7,2,HANWHA,Munhak,Incheon,19.8,14.5,25.6,0.0,2.4,63.8,25000
2018-05-26,SAT,NC,5,0,KIA,Masan,Busan,20.5,17.4,26.6,0.0,2.8,52.9,10088
2018-05-26,SAT,KT,0,5,LG,Suwon,Suwon,20.3,12.0,29.5,0.0,1.3,63.3,18479
2018-05-26,SAT,NEXEN,3,2,LOTTE,Gocheok,Seoul,21.8,14.0,29.6,0.0,1.4,50.1,12331
2018-05-26,SAT,DOOSAN,6,1,SAMSUNG,Jamsil,Seoul,21.8,14.0,29.6,0.0,1.4,50.1,25000
2018-05-27,SUN,SK,5,7,HANWHA,Munhak,Incheon,18.1,15.0,21.8,0.0,2.1,55.4,25000
2018-05-27,SUN,NC,1,12,KIA,Masan,Busan,20.2,16.1,24.9,0.0,2.1,75.1,8019
2018-05-27,SUN,KT,8,7,LG,Suwon,Suwon,18.9,14.8,24.6,0.0,1.3,58.1,16232
2018-05-27,SUN,NEXEN,4,6,LOTTE,Gocheok,Seoul,20.3,17.3,24.7,0.0,1.7,47.4,9964
2018-05-27,SUN,DOOSAN,8,2,SAMSUNG,Jamsil,Seoul,20.3,17.3,24.7,0.0,1.7,47.4,21171
2018-05-29,THU,SAMSUNG,4,14,KT,Daegu,Daegu,23.9,17.4,29.9,0.0,1.2,64.3,7342
2018-05-29,THU,LOTTE,3,5,LG,Sajik,Busan,21.0,17.5,26.1,0.0,1.9,82.9,14775
2018-05-29,THU,HANWHA,7,2,NC,Daejeon,Daejeon,23.6,18.5,28.9,0.0,1.1,71.3,9158
2018-05-29,THU,KIA,8,12,NEXEN,Gwangju,Gwangju,23.6,18.9,29.9,0.0,1.2,79.5,9199
2018-05-30,WED,SAMSUNG,4,3,KT,Daegu,Daegu,21.9,17.8,29.1,16.0,1.6,79.3,7705
2018-05-30,WED,LOTTE,5,15,LG,Sajik,Busan,21.9,18.6,26.0,0.5,2.5,79.9,15309
2018-05-30,WED,HANWHA,10,4,NC,Daejeon,Daejeon,22.4,18.3,27.5,0.0,1.4,77.3,10458
2018-05-30,WED,DOOSAN,11,3,SK,Jamsil,Seoul,20.2,15.8,24.7,0.0,1.9,69.8,12382
2018-05-30,WED,KIA,1,6,NEXEN,Gwangju,Gwangju,21.6,18.3,25.9,0.0,1.1,88.9,9591
2018-05-31,THU,SAMSUNG,6,0,KT,Daegu,Daegu,21.8,17.9,27.6,0.0,2.1,53.8,8218
2018-05-31,THU,LOTTE,10,11,LG,Sajik,Busan,20.2,17.7,24.0,0.0,2.4,68.1,10389
2018-05-31,THU,HANWHA,4,5,NC,Daejeon,Daejeon,20.9,14.6,26.7,0.0,1.3,66.0,11479
2018-05-31,THU,DOOSAN,6,4,SK,Jamsil,Seoul,20.9,14.2,27.6,0.0,1.9,58.9,12412
2018-05-31,THU,KIA,5,0,NEXEN,Gwangju,Gwangju,20.1,16.2,26.3,0.0,1.2,69.8,9928
2018-06-01,FRI,LOTTE,6,13,HANWHA,Sajik,Busan,21.6,17.4,25.4,0.0,2.3,54.0,13641
2018-06-01,FRI,SK,8,1,KT,Munhak,Incheon,20.9,15.9,27.4,0.0,2.0,64.5,14451
2018-06-01,FRI,KIA,3,5,DOOSAN,Gwangju,Gwangju,23.9,15.7,31.9,0.0,1.4,58.5,17114
2018-06-01,FRI,NC,3,5,SAMSUNG,Masan,Busan,21.6,17.4,25.4,0.0,2.3,54.0,5763
2018-06-01,FRI,LG,3,1,NEXEN,Jamsil,Seoul,23.8,17.5,30.2,0.0,1.9,50.4,12385
2018-06-02,SAT,LOTTE,2,3,HANWHA,Sajik,Busan,22.9,19.4,28.2,0.0,2.9,60.4,25000
2018-06-02,SAT,SK,6,1,KT,Munhak,Incheon,20.7,16.0,27.3,0.0,2.1,59.0,18465
2018-06-02,SAT,KIA,0,10,DOOSAN,Gwangju,Gwangju,25.0,17.3,32.4,0.0,1.5,44.0,20500
2018-06-02,SAT,NC,4,6,SAMSUNG,Masan,Busan,22.9,19.4,28.2,0.0,2.9,60.4,8037
2018-06-02,SAT,LG,10,6,NEXEN,Jamsil,Seoul,23.4,17.6,30.1,0.0,2.0,44.5,20227
2018-06-03,SUN,LOTTE,6,0,HANWHA,Sajik,Busan,21.3,18.4,25.1,0.0,3.6,71.9,14408
2018-06-03,SUN,SK,3,6,KT,Munhak,Incheon,21.9,16.3,28.1,0.0,1.4,55.5,14028
2018-06-03,SUN,KIA,12,11,DOOSAN,Gwangju,Gwangju,24.1,18.5,31.4,0.0,1.4,53.4,18581
2018-06-03,SUN,NC,7,8,SAMSUNG,Masan,Busan,21.3,18.4,25.1,0.0,3.6,71.9,6155
2018-06-03,SUN,LG,8,0,NEXEN,Jamsil,Seoul,24.0,16.9,30.8,0.0,1.6,39.4,15687
2018-06-05,THU,LG,7,3,HANWHA,Jamsil,Seoul,23.7,17.7,29.2,0.0,1.7,52.5,23934
2018-06-05,THU,KT,2,11,KIA,Suwon,Suwon,23.3,18.6,30.1,0.0,1.6,62.3,12598
2018-06-05,THU,NC,6,12,LOTTE,Masan,Busan,19.7,18.7,21.9,5.7,1.9,84.8,8536
2018-06-05,THU,NEXEN,13,6,DOOSAN,Gocheok,Seoul,23.7,17.7,29.2,0.0,1.7,52.5,6655
2018-06-05,THU,SK,6,2,SAMSUNG,Munhak,Incheon,22.2,18.2,26.9,0.0,1.8,57.3,10828
2018-06-06,WED,LG,1,5,HANWHA,Jamsil,Seoul,23.0,18.4,27.9,0.0,2.0,62.9,23593
2018-06-06,WED,KT,2,5,KIA,Suwon,Suwon,21.7,16.6,27.9,0.0,1.6,78.1,20800
2018-06-06,WED,NC,5,10,LOTTE,Masan,Busan,21.6,18.3,26.0,0.0,2.5,79.6,8867
2018-06-06,WED,NEXEN,3,7,DOOSAN,Gocheok,Seoul,23.0,18.4,27.9,0.0,2.0,62.9,13731
2018-06-06,WED,SK,7,2,SAMSUNG,Munhak,Incheon,19.7,17.3,23.6,0.0,1.7,82.8,20381
2018-06-07,THU,LG,6,5,HANWHA,Jamsil,Seoul,22.2,17.8,29.4,0.0,2.0,69.3,20245
2018-06-07,THU,KT,1,2,KIA,Suwon,Suwon,20.7,16.5,29.0,0.0,1.6,83.8,10436
2018-06-07,THU,NC,5,4,LOTTE,Masan,Busan,21.8,18.8,25.5,0.0,3.5,78.1,7573
2018-06-07,THU,NEXEN,0,3,DOOSAN,Gocheok,Seoul,22.2,17.8,29.4,0.0,2.0,69.3,4108
2018-06-07,THU,SK,2,6,SAMSUNG,Munhak,Incheon,19.3,17.1,22.8,0.0,2.0,84.8,7624
2018-06-08,FRI,LOTTE,9,6,KIA,Sajik,Busan,22.8,20.6,27.8,0.0,2.9,68.9,13245
2018-06-08,FRI,SAMSUNG,5,9,LG,Daegu,Daegu,25.6,21.2,31.7,0.0,2.4,50.1,14613
2018-06-08,FRI,DOOSAN,6,1,NC,Jamsil,Seoul,21.9,18.5,27.0,0.0,2.1,68.0,11531
2018-06-08,FRI,HANWHA,7,5,SK,Daejeon,Daejeon,22.5,19.5,27.7,0.0,1.3,74.1,13000
2018-06-08,FRI,KT,5,11,NEXEN,Suwon,Suwon,21.1,17.6,26.9,0.0,2.1,79.0,3492
2018-06-09,SAT,LOTTE,5,7,KIA,Sajik,Busan,21.2,18.7,24.7,0.0,3.6,65.9,25000
2018-06-09,SAT,SAMSUNG,0,6,LG,Daegu,Daegu,20.2,18.0,23.3,0.0,5.3,62.8,24000
2018-06-09,SAT,DOOSAN,3,0,NC,Jamsil,Seoul,23.7,18.9,30.1,0.5,1.4,60.6,20314
2018-06-09,SAT,HANWHA,2,4,SK,Daejeon,Daejeon,23.1,17.6,29.0,0.7,3.0,68.8,13000
2018-06-09,SAT,KT,5,2,NEXEN,Suwon,Suwon,23.5,17.1,29.5,0.1,2.4,66.0,10230
2018-06-10,SUN,SAMSUNG,12,3,LG,Daegu,Daegu,18.7,15.8,22.4,0.5,4.4,71.5,13594
2018-06-10,SUN,DOOSAN,6,3,NC,Jamsil,Seoul,21.3,18.3,24.9,0.5,1.4,59.9,14323
2018-06-10,SUN,HANWHA,4,3,SK,Daejeon,Daejeon,21.6,18.5,25.8,0.0,3.6,66.8,13000
2018-06-10,SUN,KT,1,6,NEXEN,Suwon,Suwon,21.7,17.2,25.8,1.4,3.3,62.8,7186
2018-06-12,THU,NEXEN,2,6,HANWHA,Gocheok,Seoul,21.3,16.6,27.1,0.0,1.7,65.5,9527
2018-06-12,THU,DOOSAN,3,2,KT,Jamsil,Seoul,21.3,16.6,27.1,0.0,1.7,65.5,10412
2018-06-12,THU,NC,8,4,LG,Masan,Busan,18.3,16.2,21.6,0.0,2.0,72.3,5730
2018-06-12,THU,KIA,4,0,SK,Gwangju,Gwangju,21.4,18.6,27.2,0.0,1.0,78.0,16512
2018-06-12,THU,LOTTE,2,4,SAMSUNG,Sajik,Busan,18.3,16.2,21.6,0.0,2.0,72.3,15541
2018-06-13,WED,NEXEN,4,2,HANWHA,Gocheok,Seoul,22.0,18.3,27.0,0.0,1.5,64.0,12756
2018-06-13,WED,DOOSAN,6,4,KT,Jamsil,Seoul,22.0,18.3,27.0,0.0,1.5,64.0,13845
2018-06-13,WED,NC,6,3,LG,Masan,Busan,19.6,17.4,23.1,0.0,2.3,72.4,4838
2018-06-13,WED,KIA,4,5,SK,Gwangju,Gwangju,22.6,17.6,28.9,0.0,1.9,73.9,16869
2018-06-13,WED,LOTTE,10,9,SAMSUNG,Sajik,Busan,19.6,17.4,23.1,0.0,2.3,72.4,13592
2018-06-14,THU,NEXEN,8,9,HANWHA,Gocheok,Seoul,21.6,18.8,25.1,29.0,1.1,74.9,7656
2018-06-14,THU,DOOSAN,9,8,KT,Jamsil,Seoul,21.6,18.8,25.1,29.0,1.1,74.9,7513
2018-06-14,THU,NC,11,7,LG,Masan,Busan,19.9,17.6,23.4,0.0,3.4,72.9,4463
2018-06-14,THU,KIA,2,9,SK,Gwangju,Gwangju,22.8,18.0,29.3,0.0,2.0,69.6,10317
2018-06-14,THU,LOTTE,9,11,SAMSUNG,Sajik,Busan,19.9,17.6,23.4,0.0,3.4,72.9,9318
2018-06-15,FRI,LG,4,3,KIA,Jamsil,Seoul,21.7,17.2,27.0,16.5,1.4,60.8,23375
2018-06-15,FRI,NC,5,4,KT,Masan,Busan,19.3,17.1,23.6,0.0,3.5,65.3,4418
2018-06-15,FRI,SK,6,14,LOTTE,Munhak,Incheon,21.3,17.4,25.5,1.3,3.0,65.0,13204
2018-06-15,FRI,HANWHA,4,13,DOOSAN,Daejeon,Daejeon,21.5,17.0,26.4,0.0,3.6,59.8,13000
2018-06-15,FRI,NEXEN,9,2,SAMSUNG,Gocheok,Seoul,21.7,17.2,27.0,16.5,1.4,60.8,2676
2018-06-16,SAT,LG,4,3,KIA,Jamsil,Seoul,22.5,16.3,28.7,0.0,1.4,56.4,25000
2018-06-16,SAT,NC,5,1,KT,Masan,Busan,18.5,16.2,22.9,0.0,3.2,68.5,7503
2018-06-16,SAT,SK,3,9,LOTTE,Munhak,Incheon,21.4,17.0,26.1,0.0,2.5,60.3,23047
2018-06-16,SAT,HANWHA,3,8,DOOSAN,Daejeon,Daejeon,22.3,15.9,28.3,0.0,2.8,59.6,13000
2018-06-16,SAT,NEXEN,9,1,SAMSUNG,Gocheok,Seoul,22.5,16.3,28.7,0.0,1.4,56.4,7827
2018-06-17,SUN,LG,9,6,KIA,Jamsil,Seoul,22.8,18.9,27.5,0.0,1.3,66.9,23586
2018-06-17,SUN,NC,4,5,KT,Masan,Busan,20.9,15.1,25.9,0.0,2.1,71.0,6596
2018-06-17,SUN,SK,7,13,LOTTE,Munhak,Incheon,20.4,17.6,24.1,0.0,1.9,79.8,16403
2018-06-17,SUN,HANWHA,11,6,DOOSAN,Daejeon,Daejeon,23.5,17.4,29.9,0.0,1.2,68.3,13000
2018-06-17,SUN,NEXEN,12,8,SAMSUNG,Gocheok,Seoul,22.8,18.9,27.5,0.0,1.3,66.9,4089
2018-06-19,THU,HANWHA,0,4,LG,Chungju,Chungju,21.5,19.7,24.9,0.1,1.3,73.3,10000
2018-06-19,THU,KT,7,9,LOTTE,Suwon,Suwon,21.8,17.5,26.0,0.0,1.5,73.4,6299
2018-06-19,THU,SAMSUNG,6,6,SK,Daegu,Daegu,22.4,20.3,25.0,1.5,1.1,74.8,4353
2018-06-19,THU,DOOSAN,5,6,NEXEN,Jamsil,Seoul,22.4,19.1,27.2,0.0,1.8,61.3,7323
2018-06-20,WED,HANWHA,11,7,LG,Chungju,Chungju,23.4,19.5,28.9,0.0,1.7,62.9,10000
2018-06-20,WED,KT,4,11,LOTTE,Suwon,Suwon,22.3,18.1,28.9,0.0,2.3,78.9,6404
2018-06-20,WED,KIA,6,5,NC,Gwangju,Gwangju,22.9,17.9,28.9,0.0,1.5,78.6,7916
2018-06-20,WED,SAMSUNG,6,4,SK,Daegu,Daegu,24.7,18.7,29.5,0.0,2.4,55.3,6594
2018-06-20,WED,DOOSAN,5,8,NEXEN,Jamsil,Seoul,22.7,19.1,28.4,0.0,2.3,68.1,9056
2018-06-21,THU,HANWHA,9,6,LG,Chungju,Chungju,24.1,19.3,29.9,0.0,2.0,50.3,10000
2018-06-21,THU,KT,5,5,LOTTE,Suwon,Suwon,23.0,18.8,28.8,0.0,2.4,71.3,7023
2018-06-21,THU,KIA,4,7,NC,Gwangju,Gwangju,24.1,18.3,30.8,0.0,1.3,61.6,17892
2018-06-21,THU,SAMSUNG,1,5,SK,Daegu,Daegu,25.4,19.1,31.8,0.0,2.2,42.4,6243
2018-06-21,THU,DOOSAN,9,3,NEXEN,Jamsil,Seoul,23.7,19.4,28.7,0.0,2.2,60.1,10145
2018-06-22,FRI,NC,0,5,HANWHA,Masan,Busan,24.0,20.8,27.5,0.0,1.6,56.5,7525
2018-06-22,FRI,NEXEN,5,8,KIA,Gocheok,Seoul,25.0,18.2,32.0,0.0,1.8,45.1,6788
2018-06-22,FRI,LG,2,1,LOTTE,Jamsil,Seoul,25.0,18.2,32.0,0.0,1.8,45.1,21084
2018-06-22,FRI,SAMSUNG,16,14,DOOSAN,Daegu,Daegu,25.6,17.7,32.0,0.0,1.3,41.6,12405
2018-06-22,FRI,KT,9,13,SK,Suwon,Suwon,24.0,16.9,32.6,0.0,1.7,60.5,3797
2018-06-23,SAT,NC,1,8,HANWHA,Masan,Busan,23.0,20.8,26.7,0.9,3.5,68.1,9549
2018-06-23,SAT,NEXEN,9,4,KIA,Gocheok,Seoul,24.5,20.9,28.9,0.0,2.0,50.6,14811
2018-06-23,SAT,LG,18,8,LOTTE,Jamsil,Seoul,24.5,20.9,28.9,0.0,2.0,50.6,24212
2018-06-23,SAT,SAMSUNG,4,11,DOOSAN,Daegu,Daegu,26.4,20.9,32.3,0.0,2.0,42.0,15332
2018-06-23,SAT,KT,4,7,SK,Suwon,Suwon,23.9,20.1,30.8,0.0,1.8,62.9,9673
2018-06-24,SUN,NC,3,5,HANWHA,Masan,Busan,24.7,21.1,31.3,0.0,3.7,67.9,6136
2018-06-24,SUN,NEXEN,10,14,KIA,Gocheok,Seoul,25.2,20.1,32.1,0.0,1.9,62.8,10227
2018-06-24,SUN,LG,2,2,LOTTE,Jamsil,Seoul,25.2,20.1,32.1,0.0,1.9,62.8,20904
2018-06-24,SUN,SAMSUNG,7,12,DOOSAN,Daegu,Daegu,28.6,22.6,35.0,0.0,2.9,39.8,10188
2018-06-24,SUN,KT,4,0,SK,Suwon,Suwon,24.8,19.9,33.3,0.0,2.0,73.8,6468
2018-06-26,THU,NC,5,4,DOOSAN,Masan,Busan,22.8,21.0,24.1,1.5,6.0,93.9,2922
2018-06-26,THU,HANWHA,2,13,SAMSUNG,Daejeon,Daejeon,24.0,21.3,26.9,30.3,1.8,87.6,7344
2018-06-26,THU,LOTTE,3,9,NEXEN,Sajik,Busan,22.8,21.0,24.1,1.5,6.0,93.9,9507
2018-06-27,WED,SK,3,2,KIA,Munhak,Incheon,20.5,18.5,23.0,0.2,2.6,92.4,12404
2018-06-27,WED,LG,7,2,KT,Jamsil,Seoul,22.3,19.1,25.5,1.0,2.0,81.9,9004
2018-06-27,WED,NC,3,6,DOOSAN,Masan,Busan,23.1,22.2,25.1,6.7,7.3,91.9,2865
2018-06-27,WED,HANWHA,4,0,SAMSUNG,Daejeon,Daejeon,25.4,22.9,29.9,50.4,2.2,84.0,8153
2018-06-27,WED,LOTTE,9,8,NEXEN,Sajik,Busan,23.1,22.2,25.1,6.7,7.3,91.9,4264
2018-06-28,THU,NC,0,9,DOOSAN,Masan,Busan,21.2,18.5,22.6,131.1,2.9,97.5,2768
2018-06-28,THU,HANWHA,8,3,SAMSUNG,Daejeon,Daejeon,24.4,23.3,26.4,0.3,1.6,88.9,9914
2018-06-28,THU,LOTTE,8,6,NEXEN,Sajik,Busan,21.2,18.5,22.6,131.1,2.9,97.5,4510
2018-06-29,FRI,DOOSAN,4,7,KIA,Jamsil,Seoul,24.7,21.9,29.1,6.5,1.5,78.5,23114
2018-06-29,FRI,SK,10,1,LG,Munhak,Incheon,22.3,20.0,26.0,0.4,1.9,90.5,14054
2018-06-29,FRI,HANWHA,5,2,LOTTE,Daejeon,Daejeon,25.5,19.8,30.8,9.2,1.6,80.1,13000
2018-06-29,FRI,KT,7,3,NC,Suwon,Suwon,24.5,21.5,29.9,1.0,1.3,88.3,3266
2018-06-29,FRI,SAMSUNG,7,8,NEXEN,Daegu,Daegu,25.7,21.5,29.8,0.0,1.3,74.5,8020
2018-06-30,SAT,DOOSAN,12,2,KIA,Jamsil,Seoul,24.4,21.6,27.9,14.5,0.9,83.8,24110
2018-06-30,SAT,SK,6,3,LG,Munhak,Incheon,24.0,19.5,28.5,0.0,1.4,83.5,19024
2018-06-30,SAT,HANWHA,6,5,LOTTE,Daejeon,Daejeon,24.9,22.5,28.6,22.4,1.4,87.5,11891
2018-06-30,SAT,KT,1,0,NC,Suwon,Suwon,24.9,20.7,29.7,1.7,1.3,88.3,4237
2018-07-01,SUN,SAMSUNG,1,3,NEXEN,Daegu,Daegu,24.7,19.7,30.2,47.0,2.4,82.1,5015
2018-07-03,THU,KIA,9,2,HANWHA,Gwangju,Gwangju,26.6,23.6,30.5,0.0,3.0,83.4,5484
2018-07-03,THU,LG,6,13,NC,Jamsil,Seoul,27.4,22.5,32.6,0.1,0.8,74.4,7034
2018-07-03,THU,NEXEN,3,9,SK,Gocheok,Seoul,27.4,22.5,32.6,0.1,0.8,74.4,2635
2018-07-04,WED,KIA,6,4,HANWHA,Gwangju,Gwangju,26.7,23.0,31.7,0.0,1.3,85.0,7287
2018-07-04,WED,LG,13,3,NC,Jamsil,Seoul,27.3,24.0,31.8,0.0,1.7,69.6,7343
2018-07-04,WED,LOTTE,4,7,DOOSAN,Sajik,Busan,25.0,22.2,29.5,1.3,3.8,83.4,7750
2018-07-04,WED,NEXEN,7,6,SK,Gocheok,Seoul,27.3,24.0,31.8,0.0,1.7,69.6,2305
2018-07-04,WED,KT,6,5,SAMSUNG,Suwon,Suwon,26.4,22.6,32.3,0.0,1.9,84.1,3320
